Nover Nap Alpha Beta Theta Switch Consecutive MaxIteration
 130    7    0.08  0.07   0.09    1     5        200000
=====================================================================
Kedeti fitness: 0.07249378624689311
1		@0.07391763463569165		#2
2		@0.07491438356164383		#3
3		@0.07608695652173914		#6
4		@0.07714348688560724		#7
5		@0.07822977201609298		#14
6		@0.07909604519774012		#20
7		@0.08023842274186153		#21
8		@0.08082207597275141		#24
9		@0.0817184216670558		#29
10		@0.0826641473783656		#40
11		@0.08391273076000957		#63
12		@0.08519961051606618		#64
13		@0.0865265760197775		#68
14		@0.08789552988448016		#71
15		@0.09076763485477178		#75
16		@0.09193590753874442		#76
17		@0.09317183548515906		#77
18		@0.09553705472908422		#78
19		@0.09720872101097071		#90
20		@0.09730330831248264		#92
21		@0.10079193664506841		#96
22		@0.10171461784365013		#97
23		@0.10436857015058897		#99
24		@0.104916067146283		#100
25		@0.10496326285799971		#101
26		@0.10652868665347742		#104
27		@0.10814151089139505		#106
28		@0.11028832519300459		#115
29		@0.1125221025558592		#117
30		@0.11367327054238391		#120
31		@0.1188051595383571		#121
32		@0.12031625988312138		#123
33		@0.12291483757682183		#124
34		@0.1256958161249776		#126
35		@0.12655939251491596		#131
36		@0.1277605402445702		#134
37		@0.12858192505510657		#141
38		@0.13093901982790873		#146
39		@0.1325004732159758		#147
40		@0.13629283489096577		#152
41		@0.13798541297062886		#153
42		@0.14129995962858297		#165
43		@0.14291547570436913		#172
44		@0.14312001635657332		#174
45		@0.14690451206715635		#175
46		@0.14887282007656322		#176
47		@0.14909478168264112		#187
48		@0.14919011082693945		#189
49		@0.14950875694147803		#200
50		@0.15109000647528603		#201
51		@0.15916325602546613		#204
52		@0.16332244517032202		#211
53		@0.1634368433341116		#227
54		@0.16826923076923078		#234
55		@0.17056530214424953		#255
56		@0.1706900755913192		#256
57		@0.1708150317227916		#259
58		@0.17335314512134722		#272
59		@0.1795792714212417		#291
60		@0.18008747105737075		#299
61		@0.18027298480556272		#309
62		@0.18324607329842935		#323
63		@0.18577494692144378		#338
64		@0.18807092960773783		#397
65		@0.1882226404947567		#404
66		@0.19094380796508462		#866
=====================================================================
Napok szerint dolgoznak: (0-szabad, 1-delelott, 2-delutan, 3-ejjel)
[0, 2, 2, 1, 0, 1, 3]
[3, 0, 1, 2, 1, 0, 2]
[2, 3, 0, 2, 1, 0, 1]
[3, 0, 1, 2, 2, 0, 1]
[3, 2, 0, 1, 2, 1, 0]
[0, 0, 2, 1, 2, 1, 3]
[2, 0, 3, 0, 2, 1, 1]
[0, 2, 0, 1, 3, 3, 2]
[2, 1, 2, 0, 1, 0, 3]
[1, 3, 2, 3, 0, 1, 0]
[0, 0, 2, 1, 3, 2, 3]
[0, 3, 3, 2, 1, 0, 1]
[1, 1, 0, 3, 2, 3, 0]
[3, 0, 2, 3, 2, 0, 1]
[1, 0, 3, 2, 1, 2, 0]
[3, 2, 2, 0, 0, 1, 1]
[1, 1, 3, 0, 3, 0, 2]
[3, 2, 0, 1, 1, 0, 2]
[0, 0, 1, 2, 2, 1, 3]
[1, 0, 2, 2, 1, 3, 0]
[1, 2, 3, 0, 0, 2, 1]
[0, 1, 3, 0, 2, 1, 3]
[2, 2, 3, 0, 1, 0, 3]
[0, 1, 1, 3, 2, 3, 0]
[0, 1, 2, 3, 0, 3, 2]
[2, 0, 1, 3, 0, 2, 1]
[3, 3, 0, 1, 1, 0, 2]
[1, 0, 1, 3, 2, 2, 0]
[2, 3, 0, 0, 1, 1, 2]
[3, 2, 3, 0, 1, 0, 1]
[2, 3, 3, 2, 1, 0, 0]
[2, 0, 0, 1, 2, 3, 3]
[2, 1, 3, 0, 3, 2, 0]
[0, 3, 2, 1, 3, 0, 1]
[1, 1, 3, 3, 0, 0, 2]
[1, 2, 3, 3, 0, 0, 2]
[2, 1, 3, 2, 0, 1, 0]
[0, 3, 2, 1, 0, 1, 2]
[2, 0, 0, 1, 1, 3, 2]
[0, 2, 1, 2, 3, 3, 0]
[0, 2, 1, 3, 0, 2, 1]
[3, 2, 1, 0, 0, 2, 3]
[1, 3, 0, 2, 1, 2, 0]
[2, 3, 0, 1, 1, 3, 0]
[0, 0, 2, 1, 1, 3, 2]
[1, 0, 2, 1, 0, 3, 3]
[2, 2, 1, 0, 0, 3, 3]
[2, 1, 2, 1, 3, 0, 0]
[1, 2, 3, 0, 0, 1, 2]
[3, 0, 3, 0, 2, 1, 1]
